gfx,cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx950,256,2162,2048,2048,ck,2,0,28.6493,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,633.04,610.05,0.0
gfx950,256,2165,2048,2048,ck,2,0,28.8868,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,628.71,605.68,0.0
gfx950,256,2251,2048,2048,ck,2,0,28.5667,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,661.01,630.96,0.0
gfx950,256,2252,2048,2048,ck,2,0,28.488,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,663.13,632.92,0.0
gfx950,256,2255,2048,2048,ck,2,0,28.6321,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,660.67,630.38,0.0
gfx950,256,2313,2048,512,ck,18,0,12.6715,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,382.8,923.87,0.0
gfx950,256,2313,2048,4096,ck,2,0,49.8718,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,778.11,548.14,0.0
gfx950,256,2317,2048,2048,ck,2,0,28.4926,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,682.16,646.83,0.0
gfx950,256,2325,2048,512,ck,18,0,12.6207,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,386.34,931.97,0.0
gfx950,256,2325,2048,4096,ck,2,0,49.4858,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,788.25,554.4,0.0
gfx950,256,2332,2048,128,ck,16,0,9.2202,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,132.6,1096.78,0.0
gfx950,256,2332,2048,1024,ck,2,0,18.7157,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,522.62,750.01,0.0
gfx950,256,2341,2048,128,ck,16,0,9.1699,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,133.85,1106.94,0.0
gfx950,256,2341,2048,1024,ck,2,0,18.7624,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,523.33,750.6,0.0
gfx950,256,2694,2048,2048,ck,2,0,29.7576,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,759.43,697.17,0.0
gfx950,256,2715,2048,2048,ck,2,0,29.6672,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,767.69,703.65,0.0
gfx950,256,2819,2048,2048,ck,2,0,29.9876,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,788.58,717.44,0.0
gfx950,256,2853,2048,2048,ck,2,0,30.1148,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,794.72,721.34,0.0
gfx950,256,2914,2048,2048,ck,2,0,30.0364,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,813.83,735.7,0.0
gfx950,256,2974,2048,2048,ck,2,0,30.7876,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,810.32,729.73,0.0
gfx950,256,3000,2048,2048,ck,2,0,30.49,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,825.38,742.09,0.0
gfx950,256,3001,2048,2048,ck,2,0,30.8104,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,817.07,734.57,0.0
gfx950,256,3072,2048,128,ck,16,0,10.2159,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,157.66,1295.85,0.0
gfx950,256,3072,2048,512,ck,18,0,13.7411,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,468.85,1106.49,0.0
gfx950,256,3072,2048,1024,ck,2,0,19.5761,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,658.2,910.59,0.0
gfx950,256,3072,2048,2048,ck,0,0,30.2152,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,852.88,763.48,0.0
gfx950,256,3072,2048,4096,ck,0,0,50.4634,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1021.33,664.93,0.0
gfx950,256,3073,2048,128,ck,16,0,10.8652,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,148.28,1218.8,0.0
gfx950,256,3073,2048,512,ck,18,0,15.2704,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,422.03,995.98,0.0
gfx950,256,3073,2048,1024,ck,0,0,21.3187,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,604.59,836.4,0.0
gfx950,256,3073,2048,2048,ck,0,0,31.1301,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,828.08,741.24,0.0
gfx950,256,3073,2048,4096,ck,0,0,53.275,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,967.74,629.99,0.0
gfx950,256,3077,2048,2048,ck,0,0,31.0614,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,830.99,743.67,0.0
gfx950,256,3078,2048,2048,ck,0,0,31.0698,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,831.04,743.67,0.0
gfx950,256,3086,2048,2048,ck,0,0,31.4838,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,822.24,735.45,0.0
gfx950,256,3089,2048,128,ck,11,0,10.9699,a8w8_blockscale_1x128x128_256x32x64x128_16x16_16x16_2x1_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,147.63,1213.33,0.0
gfx950,256,3089,2048,1024,ck,0,0,21.4111,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,605.12,836.61,0.0
gfx950,256,3089,2048,2048,ck,0,0,31.5684,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,820.83,734.06,0.0
gfx950,256,3110,2048,128,ck,11,0,10.8572,a8w8_blockscale_1x128x128_256x32x64x128_16x16_16x16_2x1_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,150.18,1234.09,0.0
gfx950,256,3110,2048,1024,ck,0,0,21.2447,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,614.0,848.23,0.0
gfx950,256,3118,2048,2048,ck,0,0,31.2026,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,838.25,748.38,0.0
gfx950,256,3137,2048,128,ck,11,0,11.0605,a8w8_blockscale_1x128x128_256x32x64x128_16x16_16x16_2x1_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,148.7,1221.72,0.0
gfx950,256,3137,2048,1024,ck,0,0,21.3435,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,616.47,850.78,0.0
gfx950,256,3138,2048,2048,ck,0,0,31.1188,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,845.9,754.34,0.0
gfx950,256,3154,2048,2048,ck,0,0,31.3539,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,843.84,751.82,0.0
gfx950,256,3182,2048,512,ck,18,0,15.3271,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,435.38,1025.06,0.0
gfx950,256,3182,2048,4096,ck,0,0,53.769,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,992.86,640.81,0.0
gfx950,256,3183,2048,512,ck,18,0,15.2461,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,437.83,1030.81,0.0
gfx950,256,3183,2048,4096,ck,0,0,53.3279,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1001.39,646.26,0.0
gfx950,256,3289,2048,2048,ck,0,0,31.3217,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,880.86,779.07,0.0
gfx950,256,3437,2048,2048,ck,0,0,31.7258,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,908.78,797.81,0.0
gfx950,256,3613,2048,128,ck,16,0,13.0011,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,145.7,1194.01,0.0
gfx950,256,3613,2048,1024,ck,0,0,22.0192,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,688.22,935.35,0.0
gfx950,256,3617,2048,2048,ck,0,0,32.1876,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,942.65,820.72,0.0
gfx950,256,3620,2048,2048,ck,0,0,33.2028,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,914.58,796.19,0.0
gfx950,256,3669,2048,2048,ck,0,0,32.6675,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,942.15,818.45,0.0
gfx950,256,3824,2048,2048,ck,0,0,33.3804,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,960.98,829.5,0.0
gfx950,256,3847,2048,512,ck,0,0,16.8131,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,479.85,1116.72,0.0
gfx950,256,3847,2048,4096,ck,0,0,59.0754,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1092.54,675.46,0.0
gfx950,256,3858,2048,2048,ck,0,0,34.0909,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,949.32,818.34,0.0
gfx950,256,3906,2048,2048,ck,0,0,34.1613,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,959.15,825.28,0.0
gfx950,256,4000,2048,2048,ck,0,0,33.9709,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,987.74,846.91,0.0
gfx950,256,4004,2048,2048,ck,0,0,34.0476,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,986.5,845.72,0.0
gfx950,256,4096,2048,128,ck,16,0,12.9539,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,165.78,1355.86,0.0
gfx950,256,4096,2048,512,ck,0,0,17.005,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,505.14,1171.59,0.0
gfx950,256,4096,2048,1024,ck,0,0,22.7575,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,754.91,1013.67,0.0
gfx950,256,4096,2048,4096,ck,0,0,58.4382,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1175.93,717.73,0.0
gfx950,256,4097,2048,128,ck,16,0,13.5481,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,158.55,1296.7,0.0
gfx950,256,4097,2048,1024,ck,2,0,28.4833,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,603.3,810.08,0.0
gfx950,256,4100,2048,2048,ck,2,0,45.4495,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,756.74,646.54,0.0
gfx950,256,4108,2048,2048,ck,2,0,45.7355,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,753.47,643.57,0.0
gfx950,256,4109,2048,128,ck,16,0,13.9726,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,154.18,1260.94,0.0
gfx950,256,4109,2048,1024,ck,2,0,28.5751,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,603.13,809.63,0.0
gfx950,256,4111,2048,512,ck,18,0,18.449,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,467.31,1083.64,0.0
gfx950,256,4111,2048,4096,ck,0,0,77.6133,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,888.65,541.99,0.0
gfx950,256,4121,2048,2048,ck,2,0,45.2958,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,763.19,651.58,0.0
gfx950,256,4123,2048,2048,ck,2,0,45.4874,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,760.35,649.1,0.0
gfx950,256,4141,2048,512,ck,18,0,18.2933,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,474.73,1100.42,0.0
gfx950,256,4141,2048,4096,ck,0,0,78.0646,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,889.96,542.01,0.0
gfx950,256,4142,2048,512,ck,18,0,18.4633,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,470.47,1090.54,0.0
gfx950,256,4142,2048,4096,ck,0,0,77.9359,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,891.65,543.01,0.0
gfx950,256,4143,2048,128,ck,11,0,13.7295,a8w8_blockscale_1x128x128_256x32x64x128_16x16_16x16_2x1_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,158.21,1293.72,0.0
gfx950,256,4143,2048,1024,ck,2,0,28.7817,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,603.75,809.87,0.0
gfx950,256,4149,2048,2048,ck,0,0,45.7952,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,760.0,648.23,0.0
gfx950,256,4204,2048,2048,ck,2,0,45.4941,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,775.17,659.95,0.0
gfx950,256,4223,2048,2048,ck,2,0,45.5538,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,777.65,661.64,0.0
gfx950,256,4229,2048,2048,ck,0,0,45.6338,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,777.39,661.29,0.0
gfx950,256,4345,2048,128,ck,16,0,13.6302,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,167.13,1365.75,0.0
gfx950,256,4345,2048,512,ck,18,0,18.5996,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,489.91,1132.84,0.0
gfx950,256,4345,2048,1024,ck,2,0,28.6124,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,636.94,850.8,0.0
gfx950,256,4345,2048,4096,ck,0,0,77.5944,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,939.46,566.83,0.0
gfx950,256,4379,2048,2048,ck,0,0,45.2665,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,811.5,687.02,0.0
gfx950,256,4410,2048,2048,ck,0,0,45.473,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,813.53,688.09,0.0
gfx950,256,4413,2048,128,ck,16,0,13.8615,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,166.91,1363.68,0.0
gfx950,256,4413,2048,1024,ck,2,0,28.9131,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,640.18,854.0,0.0
gfx950,256,4498,2048,2048,ck,0,0,45.7773,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,824.25,695.32,0.0
gfx950,256,4585,2048,2048,ck,0,0,45.7113,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,841.41,708.02,0.0
gfx950,256,4586,2048,2048,ck,0,0,45.5909,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,843.81,710.03,0.0
gfx950,256,4723,2048,2048,ck,0,0,46.0463,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,860.43,721.28,0.0
gfx950,256,4743,2048,2048,ck,0,0,45.8663,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,867.46,726.79,0.0
gfx950,256,4822,2048,2048,ck,0,0,45.609,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,886.88,741.54,0.0
gfx950,256,4898,2048,2048,ck,0,0,46.552,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,882.61,736.54,0.0
gfx950,256,4936,2048,2048,ck,0,0,46.5533,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,889.44,741.54,0.0
gfx950,256,4992,2048,2048,ck,0,0,45.2337,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,925.77,770.78,0.0
gfx950,256,5000,2048,2048,ck,0,0,46.5622,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,900.8,749.84,0.0
gfx950,256,5001,2048,2048,ck,0,0,46.2208,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,907.63,755.51,0.0
gfx950,256,5002,2048,2048,ck,0,0,46.8198,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,896.2,745.98,0.0
gfx950,256,5003,2048,2048,ck,0,0,46.0838,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,910.69,758.03,0.0
gfx950,256,5004,2048,2048,ck,0,0,46.3917,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,904.83,753.13,0.0
gfx950,256,5005,2048,2048,ck,0,0,46.5562,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,901.81,750.6,0.0
gfx950,256,5006,2048,2048,ck,0,0,46.4377,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,904.29,752.65,0.0
gfx950,256,5010,2048,2048,ck,0,0,46.2834,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,908.03,755.69,0.0
gfx950,256,5011,2048,2048,ck,0,0,46.5906,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,902.23,750.84,0.0
gfx950,256,5012,2048,2048,ck,0,0,46.3189,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,907.7,755.37,0.0
gfx950,256,5026,2048,2048,ck,0,0,46.3602,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,909.43,756.56,0.0
gfx950,256,5028,2048,2048,ck,0,0,46.2761,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,911.44,758.2,0.0
gfx950,256,5030,2048,2048,ck,0,0,46.2103,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,913.1,759.54,0.0
gfx950,256,5031,2048,2048,ck,0,0,46.5798,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,906.04,753.65,0.0
gfx950,256,5060,2048,2048,ck,0,0,46.4798,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,913.22,759.1,0.0
gfx950,256,5062,2048,2048,ck,0,0,46.2652,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,917.82,762.89,0.0
gfx950,256,5063,2048,2048,ck,0,0,46.3901,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,915.53,760.97,0.0
gfx950,256,5091,2048,2048,ck,0,0,47.317,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,902.56,749.7,0.0
gfx950,256,5105,2048,512,ck,18,0,20.3075,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,527.19,1210.02,0.0
gfx950,256,5105,2048,2048,ck,0,0,47.0353,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,910.46,756.02,0.0
gfx950,256,5105,2048,4096,ck,0,0,80.9192,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1058.43,620.48,0.0
gfx950,256,5120,2048,2048,ck,0,0,44.9536,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,955.42,793.08,0.0
