dtype,m,n,k,ck_preshuffle,ck us,ck TFLOPS,ck TB/s,ck err,asm us,asm TFLOPS,asm TB/s,asm err,asm/ck
torch.bfloat16,128,2048,512,False,4.594854166666657,58.4208869886151,0.2424695016617326,0,9.11360493827161,29.454366062405665,0.12224712477072665,0.0,1.9834372556122029
torch.bfloat16,128,9216,2048,False,15.449952941176477,312.741289659363,1.2386129636031629,0,22.447529411764688,215.25033420683025,0.8524996960231449,0.0,1.4529189504479723
torch.bfloat16,1343,1024,2048,False,16.089351063829778,350.10425527126125,0.30129344438868333,0,22.723031249999995,247.89607557310387,0.21333491762900256,0.0,1.412302532268271
torch.bfloat16,1343,12288,2048,False,73.22001999999999,923.1819830696578,0.38126577949582646,0,109.07312999999998,619.725529688201,0.2559410186541819,0.0,1.4896626632989174
torch.bfloat16,1343,2048,4096,False,32.537012658227844,692.497535796429,0.42688418097559006,0,52.70136956521736,427.5372969219926,0.26355170870487254,0.0,1.6197359640480218
torch.bfloat16,1343,2048,512,False,8.958648936170219,314.3861486332592,0.1938006514565146,0,23.433161616161627,120.19185384090484,0.07409123994615242,0.0,2.615702633636093
torch.bfloat16,1343,9216,2048,False,58.90069999999995,860.7122232503186,0.3671404923880365,0,92.6937894736842,546.9250176937988,0.23329321330788075,0.0005274261930026114,1.573729844869149
torch.bfloat16,16,1024,2048,False,7.582336734693887,8.850683680788718,0.28090548791565756,0,8.228344827586197,8.155815708526466,0.258851572780381,0.0,1.0851990772101194
torch.bfloat16,16,12288,2048,False,8.69273170731709,92.64134625507134,2.8988116565002384,0,20.733450549450534,38.84092356355714,1.2153593025868912,0.0,2.3851478738263823
torch.bfloat16,16,2048,4096,False,13.28311,20.20878062441702,0.636458178845165,0,10.592629629629615,25.341720175803616,0.7981156988961589,0.0,0.7974510208550267
torch.bfloat16,16,2048,512,False,3.6134199999999996,9.286059190462222,0.29245645399649084,0,7.73529113924049,4.33783698583511,0.13661644804021708,0.0,2.1407118849290954
torch.bfloat16,16,9216,2048,False,8.52038461538462,70.886445068388,2.2190472441655746,0,20.336942528735637,29.698651857160453,0.929694125519834,0.0,2.3868573364651575
torch.bfloat16,1688,1024,2048,False,15.243718749999994,464.4526226253028,0.3643583361179504,0,24.19303124999996,292.64564158325595,0.22957751521938818,0.0,1.5870819743377889
torch.bfloat16,1688,12288,2048,False,85.95532000000001,988.4184227805794,0.33299681741630416,0,134.64133999999984,631.0084393396567,0.21258588186956573,0.0,1.5664107817875592
torch.bfloat16,1688,2048,4096,False,33.39220000000002,848.1004728050259,0.4582703745185999,0,54.72594117647056,517.4865886121328,0.2796234412973309,0.0,1.6388839662097896
torch.bfloat16,1688,2048,512,False,10.085889999999996,350.9846504373934,0.18965425956459975,0,25.60241,138.26794336939375,0.07471296647464047,0.0,2.5384383529862027
torch.bfloat16,1688,9216,2048,False,62.94794000000002,1012.2629329569797,0.3547596950750095,0,112.59672448979602,565.9122559446618,0.19833074275640908,0.0,1.7887277087986675
torch.bfloat16,2,1024,2048,False,7.758696969696969,1.0811877345852359,0.27082485734483686,0,8.039123711340224,1.0434729332709214,0.2613777415859291,0.0,1.036143535794543
torch.bfloat16,2,12288,2048,False,8.832160919540234,11.397357556891086,2.8498031488889857,0,20.644102040816335,4.876128581469627,1.219230555547317,0.0,2.337378386657722
torch.bfloat16,2,2048,4096,False,14.360737373737376,2.3365396307130903,0.5847053519240522,0,10.368500000000022,3.2361896127694387,0.8098374885470399,0.0,0.7220033157184341
torch.bfloat16,2,2048,512,False,3.6236458333333403,1.157481771926292,0.2896530313047972,0,7.400326530612248,0.5667728285569306,0.14183157941182953,0.0,2.0422322906222856
torch.bfloat16,2,9216,2048,False,9.515371134020633,7.934264563793135,1.9839966023503992,0,20.584595505617997,3.667668474680255,0.9171161024197753,0.0,2.1632992781564964
torch.bfloat16,2017,1024,2048,False,15.389452631578942,549.7213819444352,0.40469067673143205,0,25.605795918367328,330.39047858424937,0.2432249331305733,0.0,1.6638535840985398
torch.bfloat16,2017,12288,2048,False,92.41578000000001,1098.5021607348874,0.3170090649021195,0,152.91789999999983,663.8786827179821,0.1915841114741965,0.0,1.6546730439325386
torch.bfloat16,2017,2048,4096,False,35.30055208333334,958.6151681740103,0.4716708101531697,0,58.12265591397845,582.2109148295406,0.28646729469214827,0.0,1.6465084108817731
torch.bfloat16,2017,2048,512,False,10.551079999999997,400.90261698328527,0.19725753193038065,0,29.440049999999975,143.6803124994694,0.07069553210677298,0.0,2.790240430363525
torch.bfloat16,2017,9216,2048,False,77.21964999999999,986.008101720223,0.2979187810356561,0,129.42799999999997,588.2745658744632,0.17774503198689623,0.00012050349323544651,1.6761018730336124
torch.bfloat16,2048,1024,2048,False,15.261863157894746,562.8365621635487,0.4122338101783804,0,25.629867346938745,335.1532989118646,0.24547360760146336,0.0,1.679340659903688
torch.bfloat16,2048,12288,2048,False,91.71337000000005,1123.9278973610928,0.32012920253611854,0,157.83794,653.0699469595206,0.18601438918931656,0.0,1.7209916067853566
torch.bfloat16,2048,2048,4096,False,34.11629787234041,1007.1356070512256,0.49176543313048127,0,57.87273809523799,593.7119876971444,0.2898984314927463,0.0,1.696336991539694
torch.bfloat16,2048,2048,512,False,10.415499999999993,412.3630450770489,0.2013491431040278,0,27.918905263157917,153.83723879989248,0.07511583925776,4.744529724121094e-05,2.6805151229569333
torch.bfloat16,2048,9216,2048,False,75.05843000000003,1029.989720381841,0.30734285276150847,0,133.08251999999985,580.913341045842,0.1733411119657189,0.0003814697265625,1.7730522740750079
torch.bfloat16,2050,1024,2048,False,19.476471910112362,441.4723179682082,0.32323883037211126,0,31.8409090909091,270.040129050678,0.19771897787294784,0.0,1.634839679273586
torch.bfloat16,2050,12288,2048,False,100.32905000000001,1028.4147851494656,0.2926791791609708,0,157.67472,654.3844086103339,0.1862329230709907,0.0,1.571575929404295
torch.bfloat16,2050,2048,4096,False,48.34221505376344,711.4546315626984,0.347220498302203,0,68.11714285714298,504.9139079736579,0.24641973071599302,0.0,1.4090612683218384
torch.bfloat16,2050,2048,512,False,12.424680412371139,346.0178819343606,0.16887162730647506,0,30.75318367346937,139.79565971600096,0.06822630210510813,0.0,2.4751689904915954
torch.bfloat16,2050,9216,2048,False,77.46444999999999,998.973190928226,0.2978497620521414,0,132.62372,583.4922199437627,0.1739716545426414,4.573170735966414e-05,1.7120591445495323
torch.bfloat16,2063,1024,2048,False,18.439583333333335,469.25404959439607,0.34285894023274205,0,32.58738202247192,265.52759427047823,0.19400687037824313,0.0,1.7672515388980365
torch.bfloat16,2063,12288,2048,False,100.33985000000004,1034.8250453234677,0.29291301511812096,0,157.23373958333323,660.3810994965767,0.18692456261541102,0.0,1.5670119058712284
torch.bfloat16,2063,2048,4096,False,47.914989010988975,722.350089656957,0.351427733733554,0,69.85631914893618,495.465507339533,0.2410469976824771,0.0,1.4579220530117436
torch.bfloat16,2063,2048,512,False,12.663947368421034,341.6331772499641,0.16620662884691334,0,31.23893749999999,138.49461352518793,0.06737847598049711,0.0,2.4667614758015945
torch.bfloat16,2063,9216,2048,False,76.55884,1017.1998735613026,0.3017207679740184,0,132.8518750000001,586.1839915168675,0.17387328556710235,0.0,1.7352911172635332
torch.bfloat16,2064,1024,2048,False,18.343484536082475,471.9410556359234,0.3447667746855818,0,33.5104141414142,258.3388978562667,0.18872413731778206,0.0,1.8268292523973666
torch.bfloat16,2064,12288,2048,False,101.98905999999997,1018.5849489347195,0.28819655755234935,0,159.6546836734692,650.6825799390133,0.184102935934628,0.0,1.565409894683501
torch.bfloat16,2064,2048,4096,False,48.65460999999999,711.7141381669693,0.3461697051934031,0,70.25604494382019,492.885328966215,0.23973384800508202,0.0,1.4439750918529652
torch.bfloat16,2064,2048,512,False,12.175666666666668,355.50593215977216,0.17291406356941438,0,31.07979999999999,139.2712220799362,0.06773994684650482,0.0,2.552615873189694
torch.bfloat16,2064,9216,2048,False,80.54407999999997,967.3385195286858,0.2868173551675059,0,132.2138686868688,589.2981718016863,0.17472781206268706,0.0,1.6415094527973857
torch.bfloat16,2099,1024,2048,False,18.510822916666665,475.60522488026436,0.3455224021532448,0,34.22697938144327,257.21942909087534,0.18686732266732384,0.0,1.8490252721626
torch.bfloat16,2099,12288,2048,False,102.77387000000004,1027.9473678669485,0.2866932616237959,0,160.84276000000003,656.8286266164544,0.1831886993234883,0.0,1.565016088233322
torch.bfloat16,2099,2048,4096,False,48.376916666666695,727.9375952511782,0.35112018645256066,0,72.94218750000006,482.78475860077504,0.23287088833194078,0.0,1.5077890970728123
torch.bfloat16,2099,2048,512,False,11.875276595744676,370.67953849406433,0.1787970143584562,0,31.73978125000001,138.68785084963363,0.06689598719272835,0.0,2.6727614295210165
torch.bfloat16,2099,9216,2048,False,78.17366,1013.5715388533683,0.29643130435494514,0,133.4138144329896,593.9009929425077,0.1736935571363884,0.0,1.7066338512612764
torch.bfloat16,2159,1024,2048,False,18.665000000000006,485.1595143852128,0.34925175462094815,0,35.61121739130438,254.28791822801293,0.18305423059172837,0.0,1.9079141382965104
torch.bfloat16,2159,12288,2048,False,103.75786999999995,1047.303959034626,0.28515866796417483,0,168.14128571428571,646.27808435253,0.1759678229788044,0.001971142366528511,1.6205159735284254
