dtype,m,n,k,ck_preshuffle,ck us,ck TFLOPS,ck TB/s,ck err,asm us,asm TFLOPS,asm TB/s,asm err,asm/ck
torch.bfloat16,1,1024,2048,False,9.010918367346946,0.4654690930503807,0.23296182635578136,0,8.063093023255789,0.5201854905930858,0.2603467421181216,0.0,0.8948136798657713
torch.bfloat16,1,12288,2048,False,9.965184782608711,5.050749092765348,2.5255800618893782,0,19.561913978494623,2.5729408714981603,1.286575128981156,0.0,1.963025714549134
torch.bfloat16,1,2048,4096,False,15.94037500000001,1.0524982003246466,0.526506057730762,0,10.242072916666658,1.6380684004601134,0.8194341192731378,0.0,0.6425239629975237
torch.bfloat16,1,2048,512,False,4.2511616161616175,0.49331269647036446,0.24677678590521895,0,7.309463157894748,0.28690916893601476,0.14352463065182966,0.0,1.7194037342890947
torch.bfloat16,1,9216,2048,False,9.910101123595496,3.809117135053445,1.9047652253574003,0,16.939950000000003,2.2283853258126496,1.1143135605476993,0.0,1.70936197206573
torch.bfloat16,1024,1024,2048,False,15.219565217391308,282.20039368090266,0.2755863219540065,0,21.675363636363617,198.14972279378784,0.19350558866580844,0.0,1.4241775850203202
torch.bfloat16,1024,12288,2048,False,137.1964948453609,375.662713614456,0.1987148143305635,0,86.66135789473685,594.7242093137121,0.31459207035637443,0.0,0.6316586877267965
torch.bfloat16,1024,2048,4096,False,50.19368041237116,342.27155775103716,0.25068717608718544,0,33.914300000000054,506.56711723373246,0.37102083781767514,0.0,0.6756687240579643
torch.bfloat16,1024,2048,512,False,8.60730927835053,249.49535081787317,0.18273585264980943,0,20.55052083333331,104.49777236383923,0.07653645436804632,0.0,2.3875662148010477
torch.bfloat16,1024,9216,2048,False,105.50215151515151,366.38784241711573,0.1987781263113692,0,76.93544444444453,502.4303939897658,0.27258593423923927,0.0,0.7292310473250925
torch.bfloat16,1025,1024,2048,False,19.996288659793827,214.9979765317274,0.20985654245117638,0,21.65803125000001,198.50195755904628,0.1937550071639128,0.0,1.0831025506021734
torch.bfloat16,1025,12288,2048,False,144.0101855670103,358.23812737186114,0.18932705275428688,0,93.40671717171716,552.3150878448927,0.29189575252790967,0.0,0.6486118798052204
torch.bfloat16,1025,2048,4096,False,59.93496875000002,286.9217546726425,0.21001108805950608,0,45.084136842105245,381.4345267433313,0.27918928655732117,0.0,0.7522175748544998
torch.bfloat16,1025,2048,512,False,9.15544444444444,234.7871600383501,0.1718514059636647,0,21.522912087912097,99.87406867713167,0.07310237543941159,0.0,2.3508320342626607
torch.bfloat16,1025,9216,2048,False,110.80198000000006,349.20363697471817,0.18928874736714982,0,77.64594565217385,498.31905677765064,0.27011800582549544,0.0007278963457792997,0.7007631601183825
torch.bfloat16,1027,1024,2048,False,20.083673469387758,214.48019529722586,0.20914739558987905,0,21.650541666666673,198.95808032516504,0.19401121988864783,0.0,1.078017012160011
torch.bfloat16,1027,12288,2048,False,142.69187,362.2533119511294,0.1911049312059615,0,93.06110204081632,555.4479945157823,0.29302382415415457,0.0,0.652182230429921
torch.bfloat16,1027,2048,4096,False,60.02017525773195,287.0734841744795,0.2098494372253179,0,45.6827444444444,377.17087800961593,0.27571023048576354,0.0,0.7611231431477608
torch.bfloat16,1027,2048,512,False,9.485670103092783,227.05566191868365,0.16597667670169872,0,21.681636363636358,99.33637239725283,0.07261444540415435,0.0,2.285725323355606
torch.bfloat16,1027,9216,2048,False,108.98205208333339,355.7278573021913,0.1924873279497378,0,77.62925263157891,499.3987518595475,0.270228854315499,0.0,0.7123122674568425
torch.bfloat16,1031,1024,2048,False,20.04949484536082,215.68261232280327,0.20991252061264887,0,21.594673684210534,200.24972302136874,0.19489250273215514,0.0,1.0770682179659627
torch.bfloat16,1031,12288,2048,False,143.66748999999996,361.1946522348237,0.18986419265764307,0,93.7869191919192,553.2960196913161,0.29084345914147747,0.0,0.6528054411747517
torch.bfloat16,1031,2048,4096,False,60.15669696969694,287.5375572018734,0.20964555295236542,0,45.968705882352864,376.2844605690835,0.2743515127938705,0.0,0.7641494330300238
torch.bfloat16,1031,2048,512,False,9.52479120879121,227.0037909077064,0.1655099797405498,0,21.62062626262624,100.00467543058875,0.07291407662529523,0.0,2.2699317799922785
torch.bfloat16,1031,9216,2048,False,109.29918000000002,356.07720767895967,0.19200378264502985,0,77.65061458333342,501.20590834774134,0.2702600116252564,0.0,0.7104409619846499
torch.bfloat16,1039,1024,2048,False,20.049494845360822,217.35619224383373,0.2107296983084645,0,21.581434343434356,201.92735045554483,0.19577123247535047,0.0,1.0764078850808554
torch.bfloat16,1039,12288,2048,False,143.7356464646464,363.8247265605231,0.18988815002625828,0,93.2917040816327,560.5491162026675,0.29256294832086355,0.0,0.6490505756662038
torch.bfloat16,1039,2048,4096,False,59.76353000000001,291.67499684171935,0.2115730446310651,0,46.44017441860467,375.354477932724,0.27227184562283796,0.0,0.7770654514317454
torch.bfloat16,1039,2048,512,False,9.285939393939396,234.64948838909262,0.1702083045073033,0,21.726173469387746,100.29105820544677,0.07274838352123958,0.0,2.339685038604457
torch.bfloat16,1039,9216,2048,False,111.26600000000002,352.49704944906796,0.18875703269642113,0,77.5933870967742,505.4675169042922,0.2706704886307654,0.0,0.6973683523877391
torch.bfloat16,1040,1024,2048,False,19.86252083333333,219.6134215088929,0.2128164916965684,0,21.576989690721646,202.16333337155658,0.1959064753976172,0.0,1.0863167808242693
torch.bfloat16,1040,12288,2048,False,140.52479381443302,372.49593113883475,0.19424148051798462,0,93.17047959183672,561.8186591859754,0.2929655843736964,0.0,0.6630180843024113
torch.bfloat16,1040,2048,4096,False,58.96523076923075,295.9083584067796,0.21450688541356844,0,46.504080459770094,375.19943341518683,0.2719857671617002,0.0,0.7886695236006244
torch.bfloat16,1040,2048,512,False,9.191755102040824,237.28200499116315,0.17200806401477794,0,21.660947916666654,100.68987231726072,0.07299108081892773,0.0,2.356562775683321
torch.bfloat16,1040,9216,2048,False,109.90317999999996,357.2115514764906,0.19111628981072254,0,77.64020833333333,505.6488935662095,0.27053363780043094,0.0,0.7064418730498367
torch.bfloat16,1041,1024,2048,False,20.037510416666667,217.90483813639108,0.21106015228729866,0,21.736175257731947,200.87574802042687,0.19456596893676711,0.0,1.0847742461884076
torch.bfloat16,1041,12288,2048,False,141.0635306122449,371.43013038588924,0.19351416969022353,0,93.53240624999995,560.18280367934,0.29185384076441434,0.0,0.6630516466165987
torch.bfloat16,1041,2048,4096,False,60.061903225806425,290.78468909549787,0.21065839276574339,0,47.06647368421049,371.07266571914556,0.26882285859976335,0.0,0.7836327381645098
torch.bfloat16,1041,2048,512,False,9.344919191919194,233.61734726265118,0.16924362506715143,0,21.62750526315788,100.94253615644413,0.07312762062733962,0.0,2.3143597947705925
torch.bfloat16,1041,9216,2048,False,108.76486734693881,361.2971277816393,0.19313530657830774,0,77.91768539325834,504.33266822117434,0.2695965093672755,0.0,0.7163865252987993
torch.bfloat16,1072,1024,2048,False,19.972093750000006,225.12881945589697,0.21493029492714047,0,21.674697916666663,207.44436232915592,0.19804695855526633,0.0,1.0852491575484746
torch.bfloat16,1072,12288,2048,False,142.94146999999998,377.46587226226234,0.1914159690676191,0,93.48107070707071,577.1813079149822,0.29269326712932536,0.0,0.6539814562356937
torch.bfloat16,1072,2048,4096,False,58.89377011494255,305.38332860841587,0.21699273072615832,0,48.612228260869514,369.97225174467457,0.2628869413560064,0.0,0.8254222503669467
torch.bfloat16,1072,2048,512,False,9.512347368421048,236.33987037346486,0.16793331216048288,0,22.07679999999997,101.83300768227292,0.07235831279895646,0.0,2.320857212730709
torch.bfloat16,1072,9216,2048,False,109.41078000000002,369.85976146043373,0.19257539339359428,0,78.18095918367342,517.6023089833192,0.2695007098915208,0.0,0.7145635849015373
torch.bfloat16,1073,1024,2048,False,20.311350515463932,221.5750345391154,0.21144118391981312,0,21.7336105263158,207.07503645336124,0.19760435086475317,0.0,1.0700229169778266
torch.bfloat16,1073,12288,2048,False,145.0755000000001,372.2603630799133,0.18861439733104474,0,94.18560204081625,573.3982385184099,0.29052559422131036,0.0,0.6492178351328528
torch.bfloat16,1073,2048,4096,False,59.83728089887637,300.8484426025789,0.2136396542082856,0,48.817645161290315,368.7591383919221,0.2618646589314943,0.0,0.8158399651179172
torch.bfloat16,1073,2048,512,False,9.287181818181823,242.29568668448192,0.17205994577080816,0,22.0664845360825,101.97564964734023,0.0724153408934293,0.0,2.3760151322635044
torch.bfloat16,1073,9216,2048,False,112.14959999999999,361.16396070962355,0.1878907459322191,0,78.31269791666665,517.2136167636716,0.26907350353863174,5.177591447136365e-05,0.6982878041175952
torch.bfloat16,1077,1024,2048,False,20.323043010752684,222.2730821171794,0.2117226243000821,0,21.73369072164952,207.84621746274456,0.19798054803981435,0.0,1.0694112446718966
torch.bfloat16,1077,12288,2048,False,145.3483,372.9468104958916,0.18831675361872138,0,94.03906185567007,576.4326422056026,0.2910654302571569,0.0,0.6469911368462519
torch.bfloat16,1077,2048,4096,False,59.87904761904763,301.7593357021296,0.213764254926598,0,48.75831182795693,370.5842338380469,0.2625193432694026,0.0,0.8142800155767144
torch.bfloat16,1077,2048,512,False,9.492276595744684,237.94425723040223,0.16855808865886482,0,22.20326262626263,101.72526182383785,0.07206148154584614,0.0,2.339087193921023
torch.bfloat16,1077,9216,2048,False,112.80240999999995,360.41241203977836,0.18687600734771542,0,78.50813043478254,517.8494054927575,0.26850803710720655,0.0,0.6959791943698949
torch.bfloat16,1091,1024,2048,False,20.26432989690721,225.81480301988162,0.21375096151889467,0,21.829621052631552,209.62277141537308,0.19842396666239137,0.0,1.0772436672560903
torch.bfloat16,1091,12288,2048,False,147.37351999999998,372.6030834304562,0.18592344133464414,0,95.05409374999984,577.6903003506894,0.28825893676988584,0.0,0.6449876053038555
torch.bfloat16,1091,2048,4096,False,59.82732926829265,305.9461767700993,0.21490753736209564,0,49.90317346938774,366.78915154019705,0.2576458190156408,0.0,0.8341200264113323
torch.bfloat16,1091,2048,512,False,9.520836956521746,240.3142541405177,0.1688053274454085,0,22.503464646464636,101.67291427986626,0.07141869153257212,0.0,2.3636015141557305
torch.bfloat16,1091,9216,2048,False,114.79883,358.74817692828407,0.18387588096498894,0,79.5324081632653,517.8250216120344,0.26541049727386196,0.0,0.6927980726220407
torch.bfloat16,112,1024,2048,False,8.90866999999999,52.730884408110356,0.26115323611717606,0,9.913788235294135,47.38471680558976,0.23467598306339793,8.71930842549773e-06,1.112824724150086
